h [H]
h2 [H][H]
o [O]
o2 [O][O]
oh [OH]
h2o O
n2 N#N
ho2 O[O]
h2o2 OO
ar [Ar]
co2 O=C=O
ch2o C=O
hco O=[CH]
ch3 [CH3]
ch2 [CH2]
ch [CH]
c [C]
ch4 C
ch2(s) [CH2]
c2h6 CC
c2h5 C[CH2]
c2h4 C=C
c2h2 C#C
c3ket21 CC(=O)COO
ch3cho CC=O
co	[C]=O
c2h	[C]#C
ch3oh	CO
c3h8	CCC
c5h11coch2	[CH2]C(=O)CCCCC	! Confirmed by Anonymous
c16h33o2h-4	CCCCCCCCCCCCC(CCC)OO	! Confirmed by Anonymous
c13h27o2h-7	CCCCCCC(CCCCCC)OO	! Confirmed by Anonymous
c12h25o2h-3	CCCCCCCCCC(CC)OO	! Confirmed by Anonymous
c12h25o-4	CCCCCCCCC([O])CCC	! Confirmed by Anonymous
c9h19o-2	CCCCCCCC(C)[O]	! Confirmed by Anonymous
c9h19o2h-3	CCCCCCC(CC)OO	! Confirmed by Anonymous
c12h25o2h-2	CCCCCCCCCCC(C)OO	! Confirmed by Anonymous
c16h33o2h-2	CCCCCCCCCCCCCCC(C)OO	! Confirmed by Anonymous
c13h27o2h-3	CCCCCCCCCCC(CC)OO	! Confirmed by Anonymous
c13h27o2h-2	CCCCCCCCCCCC(C)OO	! Confirmed by Anonymous
c13h27o2h-5	CCCCCCCCC(CCCC)OO	! Confirmed by Anonymous
c12h25o2-4	CCCCCCCCC(CCC)O[O]	! Confirmed by Anonymous
c12h25o2h-4	CCCCCCCCC(CCC)OO	! Confirmed by Anonymous
c8h17o2h-4	CCCCC(CCC)OO	! Confirmed by Anonymous
c9h19o2h-2	CCCCCCCC(C)OO	! Confirmed by Anonymous
c16h32-3	CCC=CCCCCCCCCCCCC	! Confirmed by Anonymous
c10h21o2-4	CCCCCCC(CCC)O[O]	! Confirmed by Anonymous
c16h33-5	CCCC[CH]CCCCCCCCCCC	! Confirmed by Anonymous
bc5h11o2	CCC(C)(C)O[O]	! Confirmed by Anonymous
c10ooh5-4	CCC[CH]C(CCCCC)OO	! Confirmed by Anonymous
c16ooh8-7	CCCCCC[CH]C(CCCCCCCC)OO	! Confirmed by Anonymous
nc3h7co	CCC[C]=O	! Confirmed by Anonymous
c16h33o2-2	CCCCCCCCCCCCCCC(C)O[O]	! Confirmed by Anonymous
c13h27o2-3	CCCCCCCCCCC(CC)O[O]	! Confirmed by Anonymous
c12h25o2-2	CCCCCCCCCCC(C)O[O]	! Confirmed by Anonymous
c13h27o2-2	CCCCCCCCCCCC(C)O[O]	! Confirmed by Anonymous
c9h19o2-2	CCCCCCCC(C)O[O]	! Confirmed by Anonymous
c9h19o-5	CCCCC([O])CCCC	! Confirmed by Anonymous
c14ooh4-8	CCCCCC[CH]CCCC(CCC)OO	! Confirmed by Anonymous
c14ooh5-6	CCCCCCCC[CH]C(CCCC)OO	! Confirmed by Anonymous
nc7h15co	CCCCCCC[C]=O	! Confirmed by Anonymous
nc4h9co	CCCC[C]=O	! Confirmed by Anonymous
c8h17o2-4	CCCCC(CCC)O[O]	! Confirmed by Anonymous
c13h27o2-5	CCCCCCCCC(CCCC)O[O]	! Confirmed by Anonymous
c12h24-4	CCCC=CCCCCCCC	! Confirmed by Anonymous
c12ooh4-3	CC[CH]C(CCCCCCCC)OO	! Confirmed by Anonymous
ch3chco	CC=C=O	! Confirmed by Anonymous
c16h32-4	CCCC=CCCCCCCCCCCC	! Confirmed by Anonymous
c16h32-2	CC=CCCCCCCCCCCCCC	! Confirmed by Anonymous
c2h5coch2	[CH2]C(=O)CC	! Confirmed by Anonymous
c16h33o-5	CCCCCCCCCCCC([O])CCCC	! Confirmed by Anonymous
c10ooh4-5	CCCCC[CH]C(CCC)OO	! Confirmed by Anonymous
c4h8ooh2-3	C[CH]C(C)OO	! Confirmed by Anonymous
c10o4-5	CCCCCC1OC1CCC	! Confirmed by Anonymous
c16o7-8	CCCCCCCCC1OC1CCCCCC	! Confirmed by Anonymous
c10ooh5-4o2	CCCCCC(OO)C(CCC)O[O]	! Confirmed by Anonymous
c8ooh4-5	CCC[CH]C(CCC)OO	! Confirmed by Anonymous
c16ooh8-7o2	CCCCCCCCC(OO)C(CCCCCC)O[O]	! Confirmed by Anonymous
c14ooh4-8o2	CCCCCCC(CCCC(CCC)OO)O[O]	! Confirmed by Anonymous
c14ooh5-6o2	CCCCCCCCC(O[O])C(CCCC)OO	! Confirmed by Anonymous
c14o5-6	CCCCCCCCC1OC1CCCC	! Confirmed by Anonymous
c14o4-8	CCCCCCC1CCCC(CCC)O1	! Confirmed by Anonymous
c12o3-4	CCCCCCCCC1OC1CC	! Confirmed by Anonymous
c12ooh4-3o2	CCCCCCCCC(OO)C(CC)O[O]	! Confirmed by Anonymous
c16h33o2h-5	CCCCCCCCCCCC(CCCC)OO	! Confirmed by Anonymous
c10ooh4-5o2	CCCCCC(O[O])C(CCC)OO	! Confirmed by Anonymous
c4h8o2-3	CC1OC1C	! Confirmed by Anonymous
c2h5chco	CCC=C=O	! Confirmed by Anonymous
c8o4-5	CCCC1OC1CCC	! Confirmed by Anonymous
nc3h7coc2h5	CCCC(=O)CC	! Confirmed by Anonymous
c14ket5-6	CCCCCCCCC(OO)C(=O)CCCC	! Confirmed by Anonymous
c14ket4-8	CCCCCCC(CCCC(=O)CCC)OO	! Confirmed by Anonymous
c10ket4-5	CCCCCC(OO)C(=O)CCC	! Confirmed by Anonymous
c16ket8-7	CCCCCCCCC(=O)C(CCCCCC)OO	! Confirmed by Anonymous
c10ket5-4	CCCCCC(=O)C(CCC)OO	! Confirmed by Anonymous
c3coc3h6p	[CH2]CCC(=O)CCC	! Confirmed by Anonymous
c12ket4-3	CCCCCCCCC(=O)C(CC)OO	! Confirmed by Anonymous
nc8h17cho	CCCCCCCCC=O	! Confirmed by Anonymous
c7coc2h4p	[CH2]CC(=O)CCCCCCC	! Confirmed by Anonymous
c8ooh4-5o2	CCCC(O[O])C(CCC)OO	! Confirmed by Anonymous
c4h8ooh2-3o2	CC(O[O])C(C)OO	! Confirmed by Anonymous
c4coc2h4p	[CH2]CC(=O)CCCC	! Confirmed by Anonymous
c16ooh3-4	CCCCCCCCCCCC[CH]C(CC)OO	! Confirmed by Anonymous
c11ooh4-5	CCCCCC[CH]C(CCC)OO	! Confirmed by Anonymous
c11o4-5	CCCCCCC1OC1CCC	! Confirmed by Anonymous
c16o3-4	CCCCCCCCCCCCC1OC1CC	! Confirmed by Anonymous
nc4ket23	CC(=O)C(C)OO	! Confirmed by Anonymous
c8ket4-5	CCCC(=O)C(CCC)OO	! Confirmed by Anonymous
c11ooh4-5o2	CCCCCCC(O[O])C(CCC)OO	! Confirmed by Anonymous
c16ooh3-4o2	CCCCCCCCCCCCC(O[O])C(CC)OO	! Confirmed by Anonymous
c11ket4-5	CCCCCCC(OO)C(=O)CCC	! Confirmed by Anonymous
c16ket3-4	CCCCCCCCCCCCC(OO)C(=O)CC	! Confirmed by Anonymous
nc12h25cho	CCCCCCCCCCCCC=O	! Confirmed by Anonymous
c13ooh6-5	CCCC[CH]C(CCCCCCC)OO	! Confirmed by Anonymous
c14ooh3-4	CCCCCCCCCC[CH]C(CC)OO	! Confirmed by Anonymous
c8ooh3-4	CCCC[CH]C(CC)OO	! Confirmed by Anonymous
c8ooh3-2	C[CH]C(CCCCC)OO	! Confirmed by Anonymous
c5h10ooh1-2	CCC[CH]COO	! Confirmed by Anonymous
c8o3-4	CCCCC1OC1CC	! Confirmed by Anonymous
c8o2-3	CCCCCC1OC1C	! Confirmed by Anonymous
c14o3-4	CCCCCCCCCCC1OC1CC	! Confirmed by Anonymous
c13o5-6	CCCCCCCC1OC1CCCC	! Confirmed by Anonymous
c5h10o1-2	CCCC1CO1	! Confirmed by Anonymous
c8ooh3-4o2	CCCCC(O[O])C(CC)OO	! Confirmed by Anonymous
c14ooh3-4o2	CCCCCCCCCCC(O[O])C(CC)OO	! Confirmed by Anonymous
c8ket3-4	CCCCC(OO)C(=O)CC	! Confirmed by Anonymous
c14ket3-4	CCCCCCCCCCC(OO)C(=O)CC	! Confirmed by Anonymous
c13ooh6-5o2	CCCCCCCC(OO)C(CCCC)O[O]	! Confirmed by Anonymous
nc10h21cho	CCCCCCCCCCC=O	! Confirmed by Anonymous
c13ket6-5	CCCCCCCC(=O)C(CCCC)OO	! Confirmed by Anonymous
c5h10ooh1-2o2	CCCC(COO)O[O]	! Confirmed by Anonymous
c8ooh3-2o2	CCCCCC(OO)C(C)O[O]	! Confirmed by Anonymous
c8ket3-2	CCCCCC(=O)C(C)OO	! Confirmed by Anonymous
nc5ket12	CCCC(C=O)OO	! Confirmed by Anonymous
c12ooh3-4	CCCCCCCC[CH]C(CC)OO	! Confirmed by Anonymous
c13ooh5-6	CCCCCCC[CH]C(CCCC)OO	! Confirmed by Anonymous
c15ooh3-4	CCCCCCCCCCC[CH]C(CC)OO	! Confirmed by Anonymous
nc12h25co	CCCCCCCCCCCC[C]=O	! Confirmed by Anonymous
c5h10ooh2-1	[CH2]C(CCC)OO	! Confirmed by Anonymous
c15o3-4	CCCCCCCCCCCC1OC1CC	! Confirmed by Anonymous
c11h23coch2	[CH2]C(=O)CCCCCCCCCCC	! Confirmed by Anonymous
c12ooh3-4o2	CCCCCCCCC(O[O])C(CC)OO	! Confirmed by Matt
c13ooh5-6o2	CCCCCCCC(O[O])C(CCCC)OO	! Confirmed by Matt
c15ooh3-4o2	CCCCCCCCCCCC(O[O])C(CC)OO	! Confirmed by Matt
c5h10ooh2-1o2	CCCC(CO[O])OO	! Confirmed by Matt
c12ket3-4	CCCCCCCCC(OO)C(=O)CC	! Confirmed by Matt
c13ket5-6	CCCCCCCC(OO)C(=O)CCCC	! Confirmed by Matt
c15ket3-4	CCCCCCCCCCCC(OO)C(=O)CC	! Confirmed by Matt
c12coc2h4p	[CH2]CC(=O)CCCCCCCCCCCC	! Confirmed by Matt
nc11h23cho	CCCCCCCCCCCC=O	! Confirmed by Matt
nc5ket21	CCCC(=O)COO	! Confirmed by Matt
c6h12ooh2-1	[CH2]C(CCCC)OO	! Confirmed by Matt
nc8h17co	CCCCCCCC[C]=O	! Confirmed by Matt
c11ooh5-4	CCC[CH]C(CCCCCC)OO	! Confirmed by Matt
c9h19o2-3	CCCCCCC(CC)O[O]	! Confirmed by Matt
c2h3co	C=C[C]=O	! Confirmed by Matt
c8ooh4-3	CC[CH]C(CCCC)OO	! Confirmed by Matt
ic3h7co	CC(C)[C]=O	! Confirmed by Matt
c6h12o1-2	CCCCC1CO1	! Confirmed by Matt
c7h15coch2	[CH2]C(=O)CCCCCCC	! Confirmed by Matt
c8coc2h4p	[CH2]CC(=O)CCCCCCCC	! Confirmed by Matt
c11ooh5-4o2	CCCCCCC(OO)C(CCC)O[O]	! Confirmed by Matt
ic3h7coc2h4p	[CH2]CC(=O)C(C)C	! Confirmed by Matt
c8ooh4-3o2	CCCCC(OO)C(CC)O[O]	! Confirmed by Matt
c6h12ooh2-1o2	CCCCC(CO[O])OO	! Confirmed by Matt
c16h33o2-5	CCCCCCCCCCCC(CCCC)O[O]	! Confirmed by Matt
nc11h23co	CCCCCCCCCCC[C]=O	! Confirmed by Matt
cc5h10	C=CC(C)C	! Confirmed by Matt
c3h6coc2h5-2	C[CH]CC(=O)CC	! Confirmed by Matt
c15ooh4-5	CCCCCCCCCC[CH]C(CCC)OO	! Confirmed by Matt
c4h8cho-1	[CH2]CCCC=O	! Confirmed by Matt
c14ooh4-3	CC[CH]C(CCCCCCCCCC)OO	! Confirmed by Matt
c16ooh4-3	CC[CH]C(CCCCCCCCCCCC)OO	! Confirmed by Matt
bc5h10	CC=C(C)C	! Confirmed by Matt
c15o4-5	CCCCCCCCCCC1OC1CCC	! Confirmed by Matt
c8ket4-3	CCCCC(=O)C(CC)OO	! Confirmed by Matt
c10h21coch2	[CH2]C(=O)CCCCCCCCCC	! Confirmed by Matt
nc6ket21	CCCCC(=O)COO	! Confirmed by Matt
c11ket5-4	CCCCCCC(=O)C(CCC)OO	! Confirmed by Matt
c11coc2h4p	[CH2]CC(=O)CCCCCCCCCCC	! Confirmed by Matt
c16ooh4-3o2	CCCCCCCCCCCCC(OO)C(CC)O[O]	! Confirmed by Matt
c14ooh4-3o2	CCCCCCCCCCC(OO)C(CC)O[O]	! Confirmed by Matt
c15ooh4-5o2	CCCCCCCCCCC(O[O])C(CCC)OO	! Confirmed by Matt
c16ooh5-4	CCC[CH]C(CCCCCCCCCCC)OO	! Confirmed by Matt
c4h8cho-3	CC[CH]CC=O	! Confirmed by Matt
c10ooh5-6	CCCC[CH]C(CCCC)OO	! Confirmed by Matt
ic3h6coc2h5	[CH2]C(C)C(=O)CC	! Confirmed by Matt
c10o5-6	CCCCC1OC1CCCC	! Confirmed by Matt
c16o4-5	CCCCCCCCCCCC1OC1CCC	! Confirmed by Matt
c16ket4-3	CCCCCCCCCCCCC(=O)C(CC)OO	! Confirmed by Matt
c14ket4-3	CCCCCCCCCCC(=O)C(CC)OO	! Confirmed by Matt
c15ket4-5	CCCCCCCCCCC(OO)C(=O)CCC	! Confirmed by Matt
c16ooh5-4o2	CCCCCCCCCCCC(OO)C(CCC)O[O]	! Confirmed by Matt
nc10h21co	CCCCCCCCCC[C]=O	! Confirmed by Matt
c16ket5-4	CCCCCCCCCCCC(=O)C(CCC)OO	! Confirmed by Matt
c10ooh5-6o2	CCCCC(O[O])C(CCCC)OO	! Confirmed by Matt
c4h7o	C=CC(C)[O]	! Confirmed by Matt
c16ooh7-8	CCCCCCCC[CH]C(CCCCCC)OO	! Confirmed by Matt
c16ooh7-6	CCCCC[CH]C(CCCCCCCCC)OO	! Confirmed by Matt
c14ooh6-5	CCCC[CH]C(CCCCCCCC)OO	! Confirmed by Matt
c15ooh6-7	CCCCCCCC[CH]C(CCCCC)OO	! Confirmed by Matt
c3h6coc2h5-1	[CH2]CCC(=O)CC	! Confirmed by Matt
c16ooh6-5	CCCC[CH]C(CCCCCCCCCC)OO	! Confirmed by Matt
c14ooh7-6	CCCCC[CH]C(CCCCCCC)OO	! Confirmed by Matt
c11ooh5-6	CCCCC[CH]C(CCCC)OO	! Confirmed by Matt
c16ooh6-7	CCCCCCCCC[CH]C(CCCCC)OO	! Confirmed by Matt
c13ooh3-4	CCCCCCCCC[CH]C(CC)OO	! Confirmed by Matt
c13ooh3-2	C[CH]C(CCCCCCCCCC)OO	! Confirmed by Matt
c10ooh3-2	C[CH]C(CCCCCCC)OO	! Confirmed by Matt
c7h14ooh3-2	C[CH]C(CCCC)OO	! Confirmed by Matt
c10ooh4-3	CC[CH]C(CCCCCC)OO	! Confirmed by Matt
c14ooh6-7	CCCCCCC[CH]C(CCCCC)OO	! Confirmed by Matt
c13ooh4-5	CCCCCCCC[CH]C(CCC)OO	! Confirmed by Matt
c13ooh4-3	CC[CH]C(CCCCCCCCC)OO	! Confirmed by Matt
c14ooh2-3	CCCCCCCCCCC[CH]C(C)OO	! Confirmed by Matt
c16ooh8-9	CCCCCCC[CH]C(CCCCCCC)OO	! Confirmed by Matt
c14ooh3-2	C[CH]C(CCCCCCCCCCC)OO	! Confirmed by Matt
c15ooh7-6	CCCCC[CH]C(CCCCCCCC)OO	! Confirmed by Matt
c9ooh4-5	CCCC[CH]C(CCC)OO	! Confirmed by Matt
c9ooh4-3	CC[CH]C(CCCCC)OO	! Confirmed by Matt
c15ooh6-5	CCCC[CH]C(CCCCCCCCC)OO	! Confirmed by Matt
c5h10cho-5	CCCC[CH]C=O	! Confirmed by Matt
c16ooh7-6o2	CCCCCCCCCC(OO)C(CCCCC)O[O]	! Confirmed by Matt
c16o6-7	CCCCCCCCCC1OC1CCCCC	! Confirmed by Matt
c16ooh7-8o2	CCCCCCCCC(O[O])C(CCCCCC)OO	! Confirmed by Matt
c14ooh6-5o2	CCCCCCCCC(OO)C(CCCC)O[O]	! Confirmed by Matt
c15ooh6-7o2	CCCCCCCCC(O[O])C(CCCCC)OO	! Confirmed by Matt
c15o6-7	CCCCCCCCC1OC1CCCCC	! Confirmed by Matt
c16o5-6	CCCCCCCCCCC1OC1CCCC	! Confirmed by Matt
c14o6-7	CCCCCCCC1OC1CCCCC	! Confirmed by Matt
c14ooh7-6o2	CCCCCCCC(OO)C(CCCCC)O[O]	! Confirmed by Matt
c16ooh6-5o2	CCCCCCCCCCC(OO)C(CCCC)O[O]	! Confirmed by Matt
c11o5-6	CCCCCC1OC1CCCC	! Confirmed by Matt
c11ooh5-6o2	CCCCCC(O[O])C(CCCC)OO	! Confirmed by Matt
c16ooh6-7o2	CCCCCCCCCC(O[O])C(CCCCC)OO	! Confirmed by Matt
c13ooh3-4o2	CCCCCCCCCC(O[O])C(CC)OO	! Confirmed by Matt
c13o3-4	CCCCCCCCCC1OC1CC	! Confirmed by Matt
c13ooh3-2o2	CCCCCCCCCCC(OO)C(C)O[O]	! Confirmed by Matt
c13o2-3	CCCCCCCCCCC1OC1C	! Confirmed by Matt
c10o2-3	CCCCCCCC1OC1C	! Confirmed by Matt
c10ooh3-2o2	CCCCCCCC(OO)C(C)O[O]	! Confirmed by Matt
c7h14o2-3	CCCCC1OC1C	! Confirmed by Matt
c10o3-4	CCCCCCC1OC1CC	! Confirmed by Matt
c10ooh4-3o2	CCCCCCC(OO)C(CC)O[O]	! Confirmed by Matt
c7h14ooh3-2o2	CCCCC(OO)C(C)O[O]	! Confirmed by Matt
c14ooh6-7o2	CCCCCCCC(O[O])C(CCCCC)OO	! Confirmed by Matt
c13ooh4-5o2	CCCCCCCCC(O[O])C(CCC)OO	! Confirmed by Matt
c13o4-5	CCCCCCCCC1OC1CCC	! Confirmed by Matt
c13ooh4-3o2	CCCCCCCCCC(OO)C(CC)O[O]	! Confirmed by Matt
c14ooh2-3o2	CCCCCCCCCCCC(O[O])C(C)OO	! Confirmed by Matt
c14o2-3	CCCCCCCCCCCC1OC1C	! Confirmed by Matt
c16ooh8-9o2	CCCCCCCC(O[O])C(CCCCCCC)OO	! Confirmed by Matt
c16o8-9	CCCCCCCC1OC1CCCCCCC	! Confirmed by Matt
c14ooh3-2o2	CCCCCCCCCCCC(OO)C(C)O[O]	! Confirmed by Matt
c5h10cho-3	CC[CH]CCC=O	! Confirmed by Matt
c15ooh7-6o2	CCCCCCCCC(OO)C(CCCCC)O[O]	! Confirmed by Matt
c9ooh4-5o2	CCCCC(O[O])C(CCC)OO	! Confirmed by Matt
c9o4-5	CCCCC1OC1CCC	! Confirmed by Matt
c9ooh4-3o2	CCCCCC(OO)C(CC)O[O]	! Confirmed by Matt
c9o3-4	CCCCCC1OC1CC	! Confirmed by Matt
c15ooh6-5o2	CCCCCCCCCC(OO)C(CCCC)O[O]	! Confirmed by Matt
c15o5-6	CCCCCCCCCC1OC1CCCC	! Confirmed by Matt
c16ket7-6	CCCCCCCCCC(=O)C(CCCCC)OO	! Confirmed by Matt
c16ket7-8	CCCCCCCCC(OO)C(=O)CCCCCC	! Confirmed by Matt
c14ket6-5	CCCCCCCCC(=O)C(CCCC)OO	! Confirmed by Matt
c15ket6-7	CCCCCCCCC(OO)C(=O)CCCCC	! Confirmed by Matt
c14ket7-6	CCCCCCCC(=O)C(CCCCC)OO	! Confirmed by Matt
c16ket6-5	CCCCCCCCCCC(=O)C(CCCC)OO	! Confirmed by Matt
c11ket5-6	CCCCCC(OO)C(=O)CCCC	! Confirmed by Matt
c16ket6-7	CCCCCCCCCC(OO)C(=O)CCCCC	! Confirmed by Matt
c13ket3-4	CCCCCCCCCC(OO)C(=O)CC	! Confirmed by Matt
c13ket3-2	CCCCCCCCCCC(=O)C(C)OO	! Confirmed by Matt
c10ket3-2	CCCCCCCC(=O)C(C)OO	! Confirmed by Matt
c10ket4-3	CCCCCCC(=O)C(CC)OO	! Confirmed by Matt
nc7ket32	CCCCC(=O)C(C)OO	! Confirmed by Matt
c14ket6-7	CCCCCCCC(OO)C(=O)CCCCC	! Confirmed by Matt
c13ket4-5	CCCCCCCCC(OO)C(=O)CCC	! Confirmed by Matt
c10ket5-6	CCCCC(=O)C(CCCC)OO	! Confirmed by Matt
c9ket4-5	CCCCC(OO)C(=O)CCC	! Confirmed by Matt
c9ket4-3	CCCCCC(=O)C(CC)OO	! Confirmed by Matt
c15ket7-6	CCCCCCCCC(=O)C(CCCCC)OO	! Confirmed by Matt
c14ket3-2	CCCCCCCCCCCC(=O)C(C)OO	! Confirmed by Matt
c16ket8-9	CCCCCCCC(=O)C(CCCCCCC)OO	! Confirmed by Matt
c14ket2-3	CCCCCCCCCCCC(OO)C(C)=O	! Confirmed by Matt
c13ket4-3	CCCCCCCCCC(=O)C(CC)OO	! Confirmed by Matt
c15ket6-5	CCCCCCCCCC(=O)C(CCCC)OO	! Confirmed by Matt
nc9h19cho	CCCCCCCCCC=O	! Confirmed by Matt
c4h7cho1-4	C=CCCC=O	! Confirmed by Matt
c10coc2h4p	[CH2]CC(=O)CCCCCCCCCC	! Confirmed by Matt
c10ooh2-3	CCCCCCC[CH]C(C)OO	! Confirmed by Matt
c10ooh3-4	CCCCCC[CH]C(CC)OO	! Confirmed by Matt
c13ooh2-3	CCCCCCCCCC[CH]C(C)OO	! Confirmed by Matt
c8ooh2-3	CCCCC[CH]C(C)OO	! Confirmed by Matt
c7h14ooh2-3	CCCC[CH]C(C)OO	! Confirmed by Matt
c6h12ooh1-2	CCCC[CH]COO	! Confirmed by Matt
c9ooh5-4	CCC[CH]C(CCCC)OO	! Confirmed by Matt
c16ooh5-6	CCCCCCCCCC[CH]C(CCCC)OO	! Confirmed by Matt
c13ooh5-4	CCC[CH]C(CCCCCCCC)OO	! Confirmed by Matt
c16ooh4-5	CCCCCCCCCCC[CH]C(CCC)OO	! Confirmed by Matt
c15ooh4-3	CC[CH]C(CCCCCCCCCCC)OO	! Confirmed by Matt
c9ooh3-4	CCCCC[CH]C(CC)OO	! Confirmed by Matt
c15ooh7-8	CCCCCCC[CH]C(CCCCCC)OO	! Confirmed by Matt
c9ooh3-2	C[CH]C(CCCCCC)OO	! Confirmed by Matt
c4h8cho-4	CCC[CH]C=O	! Confirmed by Matt
c14ooh4-5	CCCCCCCCC[CH]C(CCC)OO	! Confirmed by Matt
c9ooh2-3	CCCCCC[CH]C(C)OO	! Confirmed by Matt
c11ooh4-3	CC[CH]C(CCCCCCC)OO	! Confirmed by Matt
c11ooh3-4	CCCCCCC[CH]C(CC)OO	! Confirmed by Matt
c11ooh3-2	C[CH]C(CCCCCCCC)OO	! Confirmed by Matt
c11ooh2-3	CCCCCCCC[CH]C(C)OO	! Confirmed by Matt
c14ooh5-4	CCC[CH]C(CCCCCCCCC)OO	! Confirmed by Matt
c4h8cho-2	C[CH]CCC=O	! Confirmed by Matt
c12ooh5-4	CCC[CH]C(CCCCCCC)OO	! Confirmed by Matt
c15ooh5-4	CCC[CH]C(CCCCCCCCCC)OO	! Confirmed by Matt
c15ooh5-6	CCCCCCCCC[CH]C(CCCC)OO	! Confirmed by Matt
c12ooh3-2	C[CH]C(CCCCCCCCC)OO	! Confirmed by Matt
c12ooh4-5	CCCCCCC[CH]C(CCC)OO	! Confirmed by Matt
c10ooh1-2	CCCCCCCC[CH]COO	! Confirmed by Matt
c11ooh2-1	[CH2]C(CCCCCCCCC)OO	! Confirmed by Matt
c15ooh2-1	[CH2]C(CCCCCCCCCCCCC)OO	! Confirmed by Matt
c10ooh2-1	[CH2]C(CCCCCCCC)OO	! Confirmed by Matt
c16ooh2-3	CCCCCCCCCCCCC[CH]C(C)OO	! Confirmed by Matt
c15ooh2-3	CCCCCCCCCCCC[CH]C(C)OO	! Confirmed by Matt
c12ooh2-1	[CH2]C(CCCCCCCCCC)OO	! Confirmed by Matt
c12ooh2-3	CCCCCCCCC[CH]C(C)OO	! Confirmed by Matt
c10ooh3-4o2	CCCCCCC(O[O])C(CC)OO	! Confirmed by Matt
c10ooh2-3o2	CCCCCCCC(O[O])C(C)OO	! Confirmed by Matt
c13ooh2-3o2	CCCCCCCCCCC(O[O])C(C)OO	! Confirmed by Matt
c8ooh2-3o2	CCCCCC(O[O])C(C)OO	! Confirmed by Matt
c7h14ooh2-3o2	CCCCC(O[O])C(C)OO	! Confirmed by Matt
c6h12ooh1-2o2	CCCCC(COO)O[O]	! Confirmed by Matt
c9ooh5-4o2	CCCCC(OO)C(CCC)O[O]	! Confirmed by Matt
c16ooh5-6o2	CCCCCCCCCCC(O[O])C(CCCC)OO	! Confirmed by Matt
c13ooh5-4o2	CCCCCCCCC(OO)C(CCC)O[O]	! Confirmed by Matt
c16ooh4-5o2	CCCCCCCCCCCC(O[O])C(CCC)OO	! Confirmed by Matt
c15ooh4-3o2	CCCCCCCCCCCC(OO)C(CC)O[O]	! Confirmed by Matt
c9ooh3-4o2	CCCCCC(O[O])C(CC)OO	! Confirmed by Matt
c15ooh7-8o2	CCCCCCCC(O[O])C(CCCCCC)OO	! Confirmed by Matt
c15o7-8	CCCCCCCC1OC1CCCCCC	! Confirmed by Matt
c9ooh3-2o2	CCCCCCC(OO)C(C)O[O]	! Confirmed by Matt
c9o2-3	CCCCCCC1OC1C	! Confirmed by Matt
c14o4-5	CCCCCCCCCC1OC1CCC	! Confirmed by Matt
c14ooh4-5o2	CCCCCCCCCC(O[O])C(CCC)OO	! Confirmed by Matt
c9ooh2-3o2	CCCCCCC(O[O])C(C)OO	! Confirmed by Matt
c11ooh4-3o2	CCCCCCCC(OO)C(CC)O[O]	! Confirmed by Matt
c11o3-4	CCCCCCCC1OC1CC	! Confirmed by Matt
c11ooh3-4o2	CCCCCCCC(O[O])C(CC)OO	! Confirmed by Matt
c11ooh3-2o2	CCCCCCCCC(OO)C(C)O[O]	! Confirmed by Matt
c11o2-3	CCCCCCCCC1OC1C	! Confirmed by Matt
c11ooh2-3o2	CCCCCCCCC(O[O])C(C)OO	! Confirmed by Matt
c14ooh5-4o2	CCCCCCCCCC(OO)C(CCC)O[O]	! Confirmed by Matt
c12o4-5	CCCCCCCC1OC1CCC	! Confirmed by Matt
c12ooh5-4o2	CCCCCCCC(OO)C(CCC)O[O]	! Confirmed by Matt
c15ooh5-4o2	CCCCCCCCCCC(OO)C(CCC)O[O]	! Confirmed by Matt
c15ooh5-6o2	CCCCCCCCCC(O[O])C(CCCC)OO	! Confirmed by Matt
c12ooh3-2o2	CCCCCCCCCC(OO)C(C)O[O]	! Confirmed by Matt
c12o2-3	CCCCCCCCCC1OC1C	! Confirmed by Matt
c12ooh4-5o2	CCCCCCCC(O[O])C(CCC)OO	! Confirmed by Matt
c10o1-2	CCCCCCCCC1CO1	! Confirmed by Matt
c10ooh1-2o2	CCCCCCCCC(COO)O[O]	! Confirmed by Matt
c11ooh2-1o2	CCCCCCCCCC(CO[O])OO	! Confirmed by Matt
c11o1-2	CCCCCCCCCC1CO1	! Confirmed by Matt
c15ooh2-1o2	CCCCCCCCCCCCCC(CO[O])OO	! Confirmed by Matt
c15o1-2	CCCCCCCCCCCCCC1CO1	! Confirmed by Matt
c10ooh2-1o2	CCCCCCCCC(CO[O])OO	! Confirmed by Matt
c16o2-3	CCCCCCCCCCCCCC1OC1C	! Confirmed by Matt
c16ooh2-3o2	CCCCCCCCCCCCCC(O[O])C(C)OO	! Confirmed by Matt
c15o2-3	CCCCCCCCCCCCC1OC1C	! Confirmed by Matt
c15ooh2-3o2	CCCCCCCCCCCCC(O[O])C(C)OO	! Confirmed by Matt
c12ooh2-1o2	CCCCCCCCCCC(CO[O])OO	! Confirmed by Matt
c12o1-2	CCCCCCCCCCC1CO1	! Confirmed by Matt
c12ooh2-3o2	CCCCCCCCCC(O[O])C(C)OO	! Confirmed by Matt
c10ket3-4	CCCCCCC(OO)C(=O)CC	! Confirmed by Matt
